task_id,benchmark,policy,cost_model,n_steps,n_compactions,total_prompt_tokens,total_cached_tokens,total_completion_tokens,lifetime_cost,uncached_dollars,cached_dollars,output_dollars,compaction_dollars
ac_code_qa_8k-00032,ac_code_qa_8k,microcompact,anthropic/claude-haiku-4-5,38,5,291507,251972,5401,0.1054982,0.039535,0.0251972,0.027005,0.013761
ac_code_qa_8k-00032,ac_code_qa_8k,microcompact,anthropic/claude-sonnet-4-6,38,5,291507,251972,5401,0.3164946,0.118605,0.0755916,0.081015,0.041283
ac_code_qa_8k-00032,ac_code_qa_8k,microcompact,openai/gpt-4.1-mini,38,5,291507,251972,5401,0.055157199999999997,0.015814,0.0251972,0.008641600000000001,0.0055044000000000004
ac_code_qa_8k-00032,ac_code_qa_8k,microcompact,openai/gpt-4.1,38,5,291507,251972,5401,0.275786,0.07907,0.125986,0.043208,0.027522
ac_code_qa_8k-00032,ac_code_qa_8k,microcompact,qwen/qwen3-30b-a3b,38,5,291507,251972,5401,0.00946962,0.0039535,0.0025197200000000005,0.0016202999999999999,0.0013761000000000001
ac_code_qa_8k-00032,ac_code_qa_8k,prefix_preserving,anthropic/claude-haiku-4-5,38,29,466773,386529,5401,0.3423469,0.080244,0.038652900000000004,0.027005,0.196445
ac_code_qa_8k-00032,ac_code_qa_8k,prefix_preserving,anthropic/claude-sonnet-4-6,38,29,466773,386529,5401,1.0270407000000001,0.240732,0.1159587,0.081015,0.589335
ac_code_qa_8k-00032,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1-mini,38,29,466773,386529,5401,0.1579701,0.032097600000000004,0.038652900000000004,0.008641600000000001,0.078578
ac_code_qa_8k-00032,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1,38,29,466773,386529,5401,0.7898505,0.160488,0.1932645,0.043208,0.39289
ac_code_qa_8k-00032,ac_code_qa_8k,prefix_preserving,qwen/qwen3-30b-a3b,38,29,466773,386529,5401,0.03315449,0.008024400000000001,0.00386529,0.0016202999999999999,0.0196445
ac_code_qa_8k-00032,ac_code_qa_8k,boundary_aware,anthropic/claude-haiku-4-5,38,19,487166,412562,5401,0.3228322,0.074604,0.04125620000000001,0.027005,0.179967
ac_code_qa_8k-00032,ac_code_qa_8k,boundary_aware,anthropic/claude-sonnet-4-6,38,19,487166,412562,5401,0.9684965999999999,0.223812,0.12376859999999999,0.081015,0.539901
ac_code_qa_8k-00032,ac_code_qa_8k,boundary_aware,openai/gpt-4.1-mini,38,19,487166,412562,5401,0.15172620000000003,0.029841600000000003,0.04125620000000001,0.008641600000000001,0.0719868
ac_code_qa_8k-00032,ac_code_qa_8k,boundary_aware,openai/gpt-4.1,38,19,487166,412562,5401,0.758631,0.149208,0.206281,0.043208,0.359934
ac_code_qa_8k-00032,ac_code_qa_8k,boundary_aware,qwen/qwen3-30b-a3b,38,19,487166,412562,5401,0.03120302,0.007460400000000001,0.00412562,0.0016202999999999999,0.0179967
ac_code_qa_8k-00033,ac_code_qa_8k,none,anthropic/claude-haiku-4-5,4,0,12334,7097,1587,0.0138817,0.005237,0.0007097000000000001,0.007935,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,none,anthropic/claude-sonnet-4-6,4,0,12334,7097,1587,0.0416451,0.015711,0.0021291,0.023805,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,none,openai/gpt-4.1-mini,4,0,12334,7097,1587,0.005343700000000001,0.0020948000000000004,0.0007097000000000001,0.0025392,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,none,openai/gpt-4.1,4,0,12334,7097,1587,0.0267185,0.010474,0.0035485,0.012696,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,none,qwen/qwen3-30b-a3b,4,0,12334,7097,1587,0.00107077,0.0005237000000000001,7.096999999999999e-05,0.00047609999999999997,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,naive_summary,anthropic/claude-haiku-4-5,4,0,12334,7097,1587,0.0138817,0.005237,0.0007097000000000001,0.007935,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,naive_summary,anthropic/claude-sonnet-4-6,4,0,12334,7097,1587,0.0416451,0.015711,0.0021291,0.023805,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,naive_summary,openai/gpt-4.1-mini,4,0,12334,7097,1587,0.005343700000000001,0.0020948000000000004,0.0007097000000000001,0.0025392,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,naive_summary,openai/gpt-4.1,4,0,12334,7097,1587,0.0267185,0.010474,0.0035485,0.012696,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,naive_summary,qwen/qwen3-30b-a3b,4,0,12334,7097,1587,0.00107077,0.0005237000000000001,7.096999999999999e-05,0.00047609999999999997,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,microcompact,anthropic/claude-haiku-4-5,4,0,12334,7097,1587,0.0138817,0.005237,0.0007097000000000001,0.007935,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,microcompact,anthropic/claude-sonnet-4-6,4,0,12334,7097,1587,0.0416451,0.015711,0.0021291,0.023805,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,microcompact,openai/gpt-4.1-mini,4,0,12334,7097,1587,0.005343700000000001,0.0020948000000000004,0.0007097000000000001,0.0025392,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,microcompact,openai/gpt-4.1,4,0,12334,7097,1587,0.0267185,0.010474,0.0035485,0.012696,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,microcompact,qwen/qwen3-30b-a3b,4,0,12334,7097,1587,0.00107077,0.0005237000000000001,7.096999999999999e-05,0.00047609999999999997,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,prefix_preserving,anthropic/claude-haiku-4-5,4,0,12334,7097,1587,0.0138817,0.005237,0.0007097000000000001,0.007935,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,prefix_preserving,anthropic/claude-sonnet-4-6,4,0,12334,7097,1587,0.0416451,0.015711,0.0021291,0.023805,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1-mini,4,0,12334,7097,1587,0.005343700000000001,0.0020948000000000004,0.0007097000000000001,0.0025392,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1,4,0,12334,7097,1587,0.0267185,0.010474,0.0035485,0.012696,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,prefix_preserving,qwen/qwen3-30b-a3b,4,0,12334,7097,1587,0.00107077,0.0005237000000000001,7.096999999999999e-05,0.00047609999999999997,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,boundary_aware,anthropic/claude-haiku-4-5,4,0,12334,7097,1587,0.0138817,0.005237,0.0007097000000000001,0.007935,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,boundary_aware,anthropic/claude-sonnet-4-6,4,0,12334,7097,1587,0.0416451,0.015711,0.0021291,0.023805,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,boundary_aware,openai/gpt-4.1-mini,4,0,12334,7097,1587,0.005343700000000001,0.0020948000000000004,0.0007097000000000001,0.0025392,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,boundary_aware,openai/gpt-4.1,4,0,12334,7097,1587,0.0267185,0.010474,0.0035485,0.012696,0.0
ac_code_qa_8k-00033,ac_code_qa_8k,boundary_aware,qwen/qwen3-30b-a3b,4,0,12334,7097,1587,0.00107077,0.0005237000000000001,7.096999999999999e-05,0.00047609999999999997,0.0
ac_code_qa_8k-00034,ac_code_qa_8k,none,anthropic/claude-haiku-4-5,11,0,133475,111884,2108,0.0433194,0.021591,0.011188400000000001,0.01054,0.0
ac_code_qa_8k-00034,ac_code_qa_8k,none,anthropic/claude-sonnet-4-6,11,0,133475,111884,2108,0.1299582,0.064773,0.033565199999999996,0.03162,0.0
ac_code_qa_8k-00034,ac_code_qa_8k,none,openai/gpt-4.1-mini,11,0,133475,111884,2108,0.0231976,0.008636399999999999,0.011188400000000001,0.0033728,0.0
ac_code_qa_8k-00034,ac_code_qa_8k,none,openai/gpt-4.1,11,0,133475,111884,2108,0.115988,0.043182,0.055942,0.016864,0.0
ac_code_qa_8k-00034,ac_code_qa_8k,none,qwen/qwen3-30b-a3b,11,0,133475,111884,2108,0.00391034,0.0021590999999999997,0.0011188399999999999,0.0006324,0.0
ac_code_qa_8k-00034,ac_code_qa_8k,naive_summary,anthropic/claude-haiku-4-5,11,6,59395,25852,2108,0.0995362,0.033543,0.0025852,0.01054,0.052868
ac_code_qa_8k-00034,ac_code_qa_8k,naive_summary,anthropic/claude-sonnet-4-6,11,6,59395,25852,2108,0.2986086,0.100629,0.0077556,0.03162,0.158604
ac_code_qa_8k-00034,ac_code_qa_8k,naive_summary,openai/gpt-4.1-mini,11,6,59395,25852,2108,0.0405224,0.0134172,0.0025852,0.0033728,0.0211472
ac_code_qa_8k-00034,ac_code_qa_8k,naive_summary,openai/gpt-4.1,11,6,59395,25852,2108,0.20261200000000001,0.067086,0.012926,0.016864,0.105736
ac_code_qa_8k-00034,ac_code_qa_8k,naive_summary,qwen/qwen3-30b-a3b,11,6,59395,25852,2108,0.00953202,0.0033543,0.00025852,0.0006324,0.0052868
ac_code_qa_8k-00034,ac_code_qa_8k,microcompact,anthropic/claude-haiku-4-5,11,4,58087,27221,2108,0.06261610000000001,0.030866,0.0027221000000000003,0.01054,0.018488
ac_code_qa_8k-00034,ac_code_qa_8k,microcompact,anthropic/claude-sonnet-4-6,11,4,58087,27221,2108,0.18784830000000002,0.092598,0.0081663,0.03162,0.055464
ac_code_qa_8k-00034,ac_code_qa_8k,microcompact,openai/gpt-4.1-mini,11,4,58087,27221,2108,0.025836500000000002,0.012346400000000002,0.0027221000000000003,0.0033728,0.007395200000000001
ac_code_qa_8k-00034,ac_code_qa_8k,microcompact,openai/gpt-4.1,11,4,58087,27221,2108,0.1291825,0.061732,0.0136105,0.016864,0.036976
ac_code_qa_8k-00034,ac_code_qa_8k,microcompact,qwen/qwen3-30b-a3b,11,4,58087,27221,2108,0.0058400100000000005,0.0030866000000000005,0.00027221,0.0006324,0.0018488000000000003
ac_code_qa_8k-00034,ac_code_qa_8k,prefix_preserving,anthropic/claude-haiku-4-5,11,2,131768,104275,2108,0.051316499999999994,0.027493,0.0104275,0.01054,0.002856
ac_code_qa_8k-00034,ac_code_qa_8k,prefix_preserving,anthropic/claude-sonnet-4-6,11,2,131768,104275,2108,0.1539495,0.082479,0.0312825,0.03162,0.008568
ac_code_qa_8k-00034,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1-mini,11,2,131768,104275,2108,0.025939899999999995,0.0109972,0.0104275,0.0033728,0.0011424
ac_code_qa_8k-00034,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1,11,2,131768,104275,2108,0.12969950000000002,0.054986,0.0521375,0.016864,0.005712
ac_code_qa_8k-00034,ac_code_qa_8k,prefix_preserving,qwen/qwen3-30b-a3b,11,2,131768,104275,2108,0.00471005,0.0027493,0.00104275,0.0006324,0.0002856
ac_code_qa_8k-00034,ac_code_qa_8k,boundary_aware,anthropic/claude-haiku-4-5,11,2,131768,104275,2108,0.051316499999999994,0.027493,0.0104275,0.01054,0.002856
ac_code_qa_8k-00034,ac_code_qa_8k,boundary_aware,anthropic/claude-sonnet-4-6,11,2,131768,104275,2108,0.1539495,0.082479,0.0312825,0.03162,0.008568
ac_code_qa_8k-00034,ac_code_qa_8k,boundary_aware,openai/gpt-4.1-mini,11,2,131768,104275,2108,0.025939899999999995,0.0109972,0.0104275,0.0033728,0.0011424
ac_code_qa_8k-00034,ac_code_qa_8k,boundary_aware,openai/gpt-4.1,11,2,131768,104275,2108,0.12969950000000002,0.054986,0.0521375,0.016864,0.005712
ac_code_qa_8k-00034,ac_code_qa_8k,boundary_aware,qwen/qwen3-30b-a3b,11,2,131768,104275,2108,0.00471005,0.0027493,0.00104275,0.0006324,0.0002856
ac_code_qa_8k-00035,ac_code_qa_8k,none,anthropic/claude-haiku-4-5,5,0,15893,9702,1474,0.014531200000000001,0.006191,0.0009702000000000001,0.00737,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,none,anthropic/claude-sonnet-4-6,5,0,15893,9702,1474,0.043593599999999996,0.018573,0.0029105999999999997,0.02211,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,none,openai/gpt-4.1-mini,5,0,15893,9702,1474,0.005805,0.0024764,0.0009702000000000001,0.0023584,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,none,openai/gpt-4.1,5,0,15893,9702,1474,0.029025000000000002,0.012382,0.004851,0.011792,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,none,qwen/qwen3-30b-a3b,5,0,15893,9702,1474,0.00115832,0.0006191,9.701999999999999e-05,0.0004422,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,naive_summary,anthropic/claude-haiku-4-5,5,0,15893,9702,1474,0.014531200000000001,0.006191,0.0009702000000000001,0.00737,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,naive_summary,anthropic/claude-sonnet-4-6,5,0,15893,9702,1474,0.043593599999999996,0.018573,0.0029105999999999997,0.02211,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,naive_summary,openai/gpt-4.1-mini,5,0,15893,9702,1474,0.005805,0.0024764,0.0009702000000000001,0.0023584,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,naive_summary,openai/gpt-4.1,5,0,15893,9702,1474,0.029025000000000002,0.012382,0.004851,0.011792,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,naive_summary,qwen/qwen3-30b-a3b,5,0,15893,9702,1474,0.00115832,0.0006191,9.701999999999999e-05,0.0004422,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,microcompact,anthropic/claude-haiku-4-5,5,0,15893,9702,1474,0.014531200000000001,0.006191,0.0009702000000000001,0.00737,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,microcompact,anthropic/claude-sonnet-4-6,5,0,15893,9702,1474,0.043593599999999996,0.018573,0.0029105999999999997,0.02211,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,microcompact,openai/gpt-4.1-mini,5,0,15893,9702,1474,0.005805,0.0024764,0.0009702000000000001,0.0023584,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,microcompact,openai/gpt-4.1,5,0,15893,9702,1474,0.029025000000000002,0.012382,0.004851,0.011792,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,microcompact,qwen/qwen3-30b-a3b,5,0,15893,9702,1474,0.00115832,0.0006191,9.701999999999999e-05,0.0004422,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,prefix_preserving,anthropic/claude-haiku-4-5,5,0,15893,9702,1474,0.014531200000000001,0.006191,0.0009702000000000001,0.00737,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,prefix_preserving,anthropic/claude-sonnet-4-6,5,0,15893,9702,1474,0.043593599999999996,0.018573,0.0029105999999999997,0.02211,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1-mini,5,0,15893,9702,1474,0.005805,0.0024764,0.0009702000000000001,0.0023584,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1,5,0,15893,9702,1474,0.029025000000000002,0.012382,0.004851,0.011792,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,prefix_preserving,qwen/qwen3-30b-a3b,5,0,15893,9702,1474,0.00115832,0.0006191,9.701999999999999e-05,0.0004422,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,boundary_aware,anthropic/claude-haiku-4-5,5,0,15893,9702,1474,0.014531200000000001,0.006191,0.0009702000000000001,0.00737,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,boundary_aware,anthropic/claude-sonnet-4-6,5,0,15893,9702,1474,0.043593599999999996,0.018573,0.0029105999999999997,0.02211,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,boundary_aware,openai/gpt-4.1-mini,5,0,15893,9702,1474,0.005805,0.0024764,0.0009702000000000001,0.0023584,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,boundary_aware,openai/gpt-4.1,5,0,15893,9702,1474,0.029025000000000002,0.012382,0.004851,0.011792,0.0
ac_code_qa_8k-00035,ac_code_qa_8k,boundary_aware,qwen/qwen3-30b-a3b,5,0,15893,9702,1474,0.00115832,0.0006191,9.701999999999999e-05,0.0004422,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,none,anthropic/claude-haiku-4-5,8,0,68504,55165,1341,0.0255605,0.013339,0.0055165,0.006705,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,none,anthropic/claude-sonnet-4-6,8,0,68504,55165,1341,0.0766815,0.040017,0.0165495,0.020115,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,none,openai/gpt-4.1-mini,8,0,68504,55165,1341,0.012997700000000001,0.0053356,0.0055165,0.0021456,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,none,openai/gpt-4.1,8,0,68504,55165,1341,0.0649885,0.026678,0.0275825,0.010728,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,none,qwen/qwen3-30b-a3b,8,0,68504,55165,1341,0.00228785,0.0013339,0.00055165,0.0004023,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,naive_summary,anthropic/claude-haiku-4-5,8,3,40802,24186,1341,0.0393246,0.016616,0.0024186,0.006705,0.013585
ac_code_qa_8k-00036,ac_code_qa_8k,naive_summary,anthropic/claude-sonnet-4-6,8,3,40802,24186,1341,0.1179738,0.049848,0.0072558,0.020115,0.040755
ac_code_qa_8k-00036,ac_code_qa_8k,naive_summary,openai/gpt-4.1-mini,8,3,40802,24186,1341,0.016644600000000002,0.0066464,0.0024186,0.0021456,0.005434
ac_code_qa_8k-00036,ac_code_qa_8k,naive_summary,openai/gpt-4.1,8,3,40802,24186,1341,0.08322299999999999,0.033232,0.012093,0.010728,0.02717
ac_code_qa_8k-00036,ac_code_qa_8k,naive_summary,qwen/qwen3-30b-a3b,8,3,40802,24186,1341,0.00366426,0.0016616,0.00024186000000000002,0.0004023,0.0013585
ac_code_qa_8k-00036,ac_code_qa_8k,microcompact,anthropic/claude-haiku-4-5,8,3,39688,20691,1341,0.0383121,0.018997,0.0020691,0.006705,0.010541
ac_code_qa_8k-00036,ac_code_qa_8k,microcompact,anthropic/claude-sonnet-4-6,8,3,39688,20691,1341,0.1149363,0.056991,0.0062073,0.020115,0.031623
ac_code_qa_8k-00036,ac_code_qa_8k,microcompact,openai/gpt-4.1-mini,8,3,39688,20691,1341,0.0160299,0.0075988,0.0020691,0.0021456,0.0042164
ac_code_qa_8k-00036,ac_code_qa_8k,microcompact,openai/gpt-4.1,8,3,39688,20691,1341,0.0801495,0.037994,0.0103455,0.010728,0.021082
ac_code_qa_8k-00036,ac_code_qa_8k,microcompact,qwen/qwen3-30b-a3b,8,3,39688,20691,1341,0.00356301,0.0018997,0.00020691,0.0004023,0.0010541
ac_code_qa_8k-00036,ac_code_qa_8k,prefix_preserving,anthropic/claude-haiku-4-5,8,0,68504,55165,1341,0.0255605,0.013339,0.0055165,0.006705,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,prefix_preserving,anthropic/claude-sonnet-4-6,8,0,68504,55165,1341,0.0766815,0.040017,0.0165495,0.020115,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1-mini,8,0,68504,55165,1341,0.012997700000000001,0.0053356,0.0055165,0.0021456,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1,8,0,68504,55165,1341,0.0649885,0.026678,0.0275825,0.010728,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,prefix_preserving,qwen/qwen3-30b-a3b,8,0,68504,55165,1341,0.00228785,0.0013339,0.00055165,0.0004023,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,boundary_aware,anthropic/claude-haiku-4-5,8,0,68504,55165,1341,0.0255605,0.013339,0.0055165,0.006705,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,boundary_aware,anthropic/claude-sonnet-4-6,8,0,68504,55165,1341,0.0766815,0.040017,0.0165495,0.020115,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,boundary_aware,openai/gpt-4.1-mini,8,0,68504,55165,1341,0.012997700000000001,0.0053356,0.0055165,0.0021456,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,boundary_aware,openai/gpt-4.1,8,0,68504,55165,1341,0.0649885,0.026678,0.0275825,0.010728,0.0
ac_code_qa_8k-00036,ac_code_qa_8k,boundary_aware,qwen/qwen3-30b-a3b,8,0,68504,55165,1341,0.00228785,0.0013339,0.00055165,0.0004023,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,none,anthropic/claude-haiku-4-5,9,0,92252,73847,1304,0.032309700000000004,0.018405,0.007384700000000001,0.00652,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,none,anthropic/claude-sonnet-4-6,9,0,92252,73847,1304,0.09692909999999999,0.055215,0.0221541,0.01956,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,none,openai/gpt-4.1-mini,9,0,92252,73847,1304,0.0168331,0.007362,0.007384700000000001,0.0020864,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,none,openai/gpt-4.1,9,0,92252,73847,1304,0.0841655,0.03681,0.0369235,0.010432,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,none,qwen/qwen3-30b-a3b,9,0,92252,73847,1304,0.00297017,0.0018405,0.0007384700000000001,0.00039119999999999997,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,naive_summary,anthropic/claude-haiku-4-5,9,5,51598,16234,1304,0.1090854,0.035364,0.0016234,0.00652,0.065578
ac_code_qa_8k-00037,ac_code_qa_8k,naive_summary,anthropic/claude-sonnet-4-6,9,5,51598,16234,1304,0.3272562,0.106092,0.0048702,0.01956,0.196734
ac_code_qa_8k-00037,ac_code_qa_8k,naive_summary,openai/gpt-4.1-mini,9,5,51598,16234,1304,0.044086600000000004,0.014145600000000001,0.0016234,0.0020864,0.0262312
ac_code_qa_8k-00037,ac_code_qa_8k,naive_summary,openai/gpt-4.1,9,5,51598,16234,1304,0.220433,0.070728,0.008117,0.010432,0.131156
ac_code_qa_8k-00037,ac_code_qa_8k,naive_summary,qwen/qwen3-30b-a3b,9,5,51598,16234,1304,0.01064774,0.0035364000000000003,0.00016234,0.00039119999999999997,0.0065578
ac_code_qa_8k-00037,ac_code_qa_8k,microcompact,anthropic/claude-haiku-4-5,9,3,50668,19709,1304,0.0535919,0.030959,0.0019709000000000003,0.00652,0.014142
ac_code_qa_8k-00037,ac_code_qa_8k,microcompact,anthropic/claude-sonnet-4-6,9,3,50668,19709,1304,0.1607757,0.092877,0.0059127,0.01956,0.042426
ac_code_qa_8k-00037,ac_code_qa_8k,microcompact,openai/gpt-4.1-mini,9,3,50668,19709,1304,0.022097699999999998,0.0123836,0.0019709000000000003,0.0020864,0.0056568
ac_code_qa_8k-00037,ac_code_qa_8k,microcompact,openai/gpt-4.1,9,3,50668,19709,1304,0.1104885,0.061918,0.0098545,0.010432,0.028284
ac_code_qa_8k-00037,ac_code_qa_8k,microcompact,qwen/qwen3-30b-a3b,9,3,50668,19709,1304,0.0050983899999999995,0.0030959,0.00019709,0.00039119999999999997,0.0014142
ac_code_qa_8k-00037,ac_code_qa_8k,prefix_preserving,anthropic/claude-haiku-4-5,9,0,92252,73847,1304,0.032309700000000004,0.018405,0.007384700000000001,0.00652,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,prefix_preserving,anthropic/claude-sonnet-4-6,9,0,92252,73847,1304,0.09692909999999999,0.055215,0.0221541,0.01956,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1-mini,9,0,92252,73847,1304,0.0168331,0.007362,0.007384700000000001,0.0020864,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,prefix_preserving,openai/gpt-4.1,9,0,92252,73847,1304,0.0841655,0.03681,0.0369235,0.010432,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,prefix_preserving,qwen/qwen3-30b-a3b,9,0,92252,73847,1304,0.00297017,0.0018405,0.0007384700000000001,0.00039119999999999997,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,boundary_aware,anthropic/claude-haiku-4-5,9,0,92252,73847,1304,0.032309700000000004,0.018405,0.007384700000000001,0.00652,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,boundary_aware,anthropic/claude-sonnet-4-6,9,0,92252,73847,1304,0.09692909999999999,0.055215,0.0221541,0.01956,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,boundary_aware,openai/gpt-4.1-mini,9,0,92252,73847,1304,0.0168331,0.007362,0.007384700000000001,0.0020864,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,boundary_aware,openai/gpt-4.1,9,0,92252,73847,1304,0.0841655,0.03681,0.0369235,0.010432,0.0
ac_code_qa_8k-00037,ac_code_qa_8k,boundary_aware,qwen/qwen3-30b-a3b,9,0,92252,73847,1304,0.00297017,0.0018405,0.0007384700000000001,0.00039119999999999997,0.0
ac_code_qa_8k-00038,ac_code_qa_8k,none,anthropic/claude-haiku-4-5,6,0,33193,20606,2193,0.0256126,0.012587,0.0020606,0.010965,0.0
ac_code_qa_8k-00038,ac_code_qa_8k,none,anthropic/claude-sonnet-4-6,6,0,33193,20606,2193,0.07683780000000001,0.037761,0.0061818,0.032895,0.0
ac_code_qa_8k-00038,ac_code_qa_8k,none,openai/gpt-4.1-mini,6,0,33193,20606,2193,0.010604200000000001,0.0050348,0.0020606,0.0035088000000000003,0.0
ac_code_qa_8k-00038,ac_code_qa_8k,none,openai/gpt-4.1,6,0,33193,20606,2193,0.053021,0.025174,0.010303,0.017544,0.0
ac_code_qa_8k-00038,ac_code_qa_8k,none,qwen/qwen3-30b-a3b,6,0,33193,20606,2193,0.0021226599999999997,0.0012587,0.00020606,0.0006579,0.0
ac_code_qa_8k-00038,ac_code_qa_8k,naive_summary,anthropic/claude-haiku-4-5,6,3,27926,9879,2193,0.0392399,0.018047,0.0009879,0.010965,0.00924
ac_code_qa_8k-00038,ac_code_qa_8k,naive_summary,anthropic/claude-sonnet-4-6,6,3,27926,9879,2193,0.11771970000000001,0.054141,0.0029636999999999997,0.032895,0.02772
ac_code_qa_8k-00038,ac_code_qa_8k,naive_summary,openai/gpt-4.1-mini,6,3,27926,9879,2193,0.0154115,0.0072188,0.0009879,0.0035088000000000003,0.003696
ac_code_qa_8k-00038,ac_code_qa_8k,naive_summary,openai/gpt-4.1,6,3,27926,9879,2193,0.0770575,0.036094,0.0049395,0.017544,0.01848
ac_code_qa_8k-00038,ac_code_qa_8k,naive_summary,qwen/qwen3-30b-a3b,6,3,27926,9879,2193,0.00348539,0.0018047,9.879000000000001e-05,0.0006579,0.000924
ac_code_qa_8k-00038,ac_code_qa_8k,microcompact,anthropic/claude-haiku-4-5,6,1,26693,12397,2193,0.0305067,0.014296,0.0012397,0.010965,0.004006
ac_code_qa_8k-00038,ac_code_qa_8k,microcompact,anthropic/claude-sonnet-4-6,6,1,26693,12397,2193,0.09152010000000001,0.042888,0.0037191,0.032895,0.012018
ac_code_qa_8k-00038,ac_code_qa_8k,microcompact,openai/gpt-4.1-mini,6,1,26693,12397,2193,0.012069300000000002,0.0057184,0.0012397,0.0035088000000000003,0.0016024000000000001
ac_code_qa_8k-00038,ac_code_qa_8k,microcompact,openai/gpt-4.1,6,1,26693,12397,2193,0.060346500000000004,0.028592,0.0061985,0.017544,0.008012
ac_code_qa_8k-00038,ac_code_qa_8k,microcompact,qwen/qwen3-30b-a3b,6,1,26693,12397,2193,0.00261207,0.0014296,0.00012397,0.0006579,0.00040060000000000003
